Subject,Gait,Sensor,TP,FP,FN,PPV,Sensitivity,RCA,SDA
8,irregular,3,184,209,134,0.468193384,0.578616352,1.3169,0.517580872
8,semiregular,3,743,68,99,0.916152898,0.882422803,0.9819,0.898971567
9,regular,1,909,0,391,1,0.699230769,0.8257,0.822996831
9,irregular,1,86,275,250,0.238227147,0.255952381,1.2632,0.246771879
9,semiregular,1,437,50,475,0.897330595,0.479166667,0.699,0.624731951
9,regular,2,890,2,428,0.997757848,0.675265554,0.8094,0.805429864
9,irregular,2,72,266,244,0.213017751,0.227848101,1.188,0.220183486
9,semiregular,2,446,47,460,0.904665314,0.492273731,0.7076,0.637598284
9,regular,3,1001,1,209,0.999001996,0.827272727,0.907,0.905063291
9,irregular,3,205,154,84,0.571030641,0.709342561,1.0902,0.632716049
9,semiregular,3,602,33,165,0.948031496,0.784876141,0.9058,0.858773181
10,regular,1,853,14,304,0.983852364,0.737251513,0.859,0.842885375
10,irregular,1,80,217,197,0.269360269,0.288808664,1.1215,0.278745645
10,semiregular,1,468,76,297,0.860294118,0.611764706,0.8338,0.715049656
10,regular,2,964,22,73,0.977687627,0.929604629,0.9773,0.95304004
10,irregular,2,91,296,287,0.235142119,0.240740741,1.5304,0.237908497
10,semiregular,2,482,70,276,0.873188406,0.635883905,0.8445,0.735877863
10,regular,3,977,6,66,0.993896236,0.936720997,0.9714,0.964461994
10,irregular,3,198,147,119,0.573913043,0.624605678,1.2834,0.598187311
10,semiregular,3,584,33,109,0.946515397,0.842712843,0.9436,0.891603053
11,regular,1,932,1,272,0.998928189,0.774086379,0.8748,0.872250819
11,irregular,1,75,220,204,0.254237288,0.268817204,1.1674,0.261324042
11,semiregular,1,432,111,425,0.79558011,0.504084014,0.7757,0.617142857
11,regular,2,1003,1,131,0.999003984,0.884479718,0.9402,0.938260056
11,irregular,2,64,228,213,0.219178082,0.231046931,1.1632,0.224956063
11,semiregular,2,428,84,458,0.8359375,0.483069977,0.7343,0.61230329
11,regular,3,1064,5,7,0.995322732,0.993464052,1.0009,0.994392523
11,irregular,3,184,108,63,0.630136986,0.744939271,1.0335,0.682745826
11,semiregular,3,631,74,76,0.895035461,0.892503536,1.01,0.893767705
12,regular,1,873,1,264,0.998855835,0.767810026,0.8709,0.868224764
12,irregular,1,64,230,215,0.217687075,0.229390681,1.3676,0.223385689
12,semiregular,1,410,119,343,0.775047259,0.544488712,0.8253,0.639625585
12,regular,2,941,0,130,1,0.878618114,0.9364,0.935387674
12,irregular,2,54,267,244,0.168224299,0.181208054,1.4706,0.17447496
12,semiregular,2,389,113,390,0.774900398,0.499358151,0.7847,0.607338017
12,regular,3,930,2,148,0.997854077,0.86270872,0.9295,0.925373134
