Subject,Gait,Sensor,TP,FP,FN,PPV,Sensitivity,RCA,SDA
19,irregular,2,150,440,442,0.2542372881355932,0.2533783783783784,2.4163,0.2538071065989848
19,semiregular,2,530,61,382,0.8967851099830795,0.581140350877193,0.7888,0.7052561543579506
19,regular,3,1061,30,32,0.9725022914757103,0.970722781335773,1.0158,0.9716117216117215
19,irregular,3,221,315,318,0.4123134328358209,0.4100185528756957,2.2000,0.4111627906976744
19,semiregular,3,718,207,208,0.7762162162162162,0.775377969762419,1.2297,0.7757968665586169
20,regular,1,813,5,866,0.9938875305623472,0.48421679571173315,0.6579,0.6511814177012415
20,irregular,1,154,712,714,0.17782909930715934,0.1774193548387097,3.4444,0.17762399077277968
20,semiregular,1,574,143,389,0.800557880055788,0.5960539979231568,0.8549,0.6833333333333333
20,regular,2,717,2,1062,0.9972183588317107,0.403035413153457,0.5779,0.5740592473979182
20,irregular,2,163,517,520,0.23970588235294119,0.23865300146412885,2.7103,0.23917828319882614
20,semiregular,2,677,129,195,0.8399503722084367,0.7763761467889908,0.9631,0.8069129916567341
20,regular,3,1245,136,140,0.9015206372194062,0.8989169675090253,1.1071,0.9002169197396963
20,irregular,3,231,567,570,0.2894736842105263,0.2883895131086142,3.1786,0.2889305816135084
20,semiregular,3,791,168,172,0.8248175182481752,0.8213914849428868,1.1451,0.8231009365244537
21,regular,1,726,2,382,0.9972527472527473,0.6552346570397112,0.7957,0.7908496732026143
21,irregular,1,108,532,536,0.16875,0.16770186335403728,3.1569,0.16822429906542055
21,semiregular,1,453,201,205,0.6926605504587156,0.6884498480243161,1.1985,0.6905487804878049
21,regular,2,770,2,295,0.9974093264248705,0.7230046948356808,0.8424,0.8383233532934131
21,irregular,2,150,600,602,0.2,0.19946808510638298,3.6863,0.1997336884154461
21,semiregular,2,510,183,185,0.7359307359307359,0.7338129496402878,1.2659,0.7348703170028817
21,regular,3,669,1,497,0.9985074626865672,0.5737564322469982,0.7326,0.7287581699346405
21,irregular,3,178,547,549,0.24551724137931036,0.24484181568088034,3.5637,0.24517906336088158
21,semiregular,3,476,199,203,0.7051851851851851,0.7010309278350515,1.2368,0.7031019202363368
22,regular,1,637,15,600,0.9769938650306749,0.5149555375909458,0.6924,0.6744309158284807
22,irregular,1,147,558,560,0.20851063829787234,0.2079207920792079,2.8623,0.2082152974504249
