Subject,Gait,Sensor,TP,FP,FN,PPV,Sensitivity,RCA,SDA
18,regular,1,894,2,270,0.9977678571428571,0.7680412371134021,0.8688,0.8679611650485437
18,irregular,1,193,463,425,0.2942073170731707,0.3122977346278317,2.5750,0.3029827315541601
18,semiregular,1,710,71,183,0.9090909090909091,0.7950727883538634,0.9331,0.8482676224611709
18,regular,2,815,4,452,0.9951159951159951,0.6432517758484609,0.7864,0.781399808245446
18,irregular,2,125,356,330,0.2598752598752599,0.27472527472527475,1.8056,0.2670940170940171
18,semiregular,2,578,86,362,0.8704819277108434,0.6148936170212767,0.8265,0.7206982543640899
18,regular,3,840,2,407,0.997624703087886,0.673616680032077,0.8056,0.8042125418860699
18,irregular,3,139,471,448,0.2278688524590164,0.23679727427597955,2.3294,0.2322472848788638
18,semiregular,3,633,75,264,0.8940677966101694,0.705685618729097,0.8801,0.788785046728972
19,regular,1,951,6,177,0.9937304075235109,0.8430851063829787,0.9195,0.9122302158273382
19,irregular,1,204,387,347,0.34517766497461927,0.3702359346642468,2.1865,0.35726795096322245
19,semiregular,1,710,62,121,0.9196891191709845,0.8543922984356197,0.9625,0.8858390517779163
19,regular,2,868,2,410,0.9977011494252873,0.6791862284820032,0.8123,0.808193668528864
19,irregular,2,111,389,354,0.222,0.23870967741935484,1.8980,0.23005181347150258
19,semiregular,2,576,81,277,0.8767123287671232,0.675263774912075,0.8672,0.7629139072847682
19,regular,3,972,5,198,0.9948822927328557,0.8307692307692308,0.9126,0.9054494643688868
19,irregular,3,139,410,393,0.25318761384335153,0.26127819548872183,2.1714,0.25716928769657726
19,semiregular,3,608,77,209,0.8875912408759125,0.7441860465116279,0.9150,0.8095872170439414
20,regular,1,998,7,148,0.9930348258706467,0.8708551483420593,0.9349,0.9279404927940493
20,irregular,1,179,401,374,0.3086206896551724,0.32368896925858953,2.2571,0.3159752868490732
20,semiregular,1,654,68,133,0.9058171745152355,0.8310038119440915,0.9548,0.8667992047713717
20,regular,2,1140,26,190,0.9777015437392796,0.8571428571428571,0.9369,0.9134615384615384
20,irregular,2,119,424,391,0.21915285451197053,0.23333333333333334,2.0238,0.22602089268755937
20,semiregular,2,611,127,340,0.8279132791327913,0.6424815983175605,0.8692,0.7235050325636472
20,regular,3,1125,6,241,0.9946949602122016,0.8235724743777453,0.9081,0.9010812975570686
20,irregular,3,139,453,420,0.23479729729729729,0.24865831842576028,2.2183,0.2415291051259774
20,semiregular,3,617,127,332,0.8293010752688172,0.6501580611169653,0.8716,0.7288836385115179
21,regular,1,1151,7,190,0.9939550949913645,0.8583146905294556,0.9281,0.9211684673869548
21,irregular,1,193,483,458,0.28550295857988167,0.2964669738863287,2.5833,0.2908816880180859
21,semiregular,1,726,104,133,0.8746987951807229,0.8451688009313155,0.9786,0.8596802841918295
21,regular,2,806,3,225,0.9962917181705809,0.7817652764306499,0.8793,0.8760869565217391
21,irregular,2,98,417,371,0.19029126213592232,0.208955223880597,2.2990,0.19918699186991867
21,semiregular,2,434,146,144,0.7482758620689656,0.7508650519031141,1.0528,0.7495682210708117
21,regular,3,881,11,64,0.9876681614349776,0.9322751322751323,0.9728,0.9591725639629831
21,irregular,3,116,386,369,0.23107569721115537,0.23917525773195877,2.3775,0.23505572441742653
21,semiregular,3,487,135,128,0.7829581993569131,0.791869918699187,1.1202,0.7873888439773646
22,regular,1,850,7,129,0.9918319719953326,0.8682328907048008,0.9359,0.9259259259259258
22,irregular,1,153,403,373,0.2751798561151079,0.2908745247148289,2.5784,0.2828096118299446
22,semiregular,1,442,160,158,0.7342192691029901,0.7366666666666667,1.0929,0.7354409317803661
22,regular,2,715,9,458,0.9875690607734806,0.6095481670929241,0.7600,0.7538218239325251
22,irregular,2,122,376,316,0.24497991967871485,0.2785388127853881,1.7733,0.26068376068376065
22,semiregular,2,488,116,332,0.8079470198675497,0.5951219512195122,0.8336,0.6853932584269663
22,regular,3,869,11,141,0.9875,0.8603960396039604,0.9323,0.9195767195767195
22,irregular,3,133,473,452,0.21947194719471946,0.22735042735042735,2.3684,0.22334172963895885
22,semiregular,3,567,124,157,0.8205499276410999,0.7831491712707183,0.9701,0.8014134275618376
23,regular,1,801,10,281,0.9876695437731196,0.7402957486136784,0.8562,0.8462757527733755
23,irregular,1,192,354,320,0.3516483516483517,0.375,2.0729,0.36294896030245744
23,semiregular,1,624,108,106,0.8524590163934426,0.8547945205479452,1.0384,0.8536251709986319
23,regular,2,874,28,225,0.9689578713968958,0.7952684258416742,0.8999,0.8735632183908046
23,irregular,2,115,722,649,0.13739545997610514,0.1505235602094241,2.8722,0.14366021236727047
23,semiregular,2,577,141,387,0.8036211699164345,0.5985477178423236,0.8455,0.6860879904875149
23,regular,3,872,24,228,0.9732142857142857,0.7927272727272727,0.8989,0.8737474949899798
23,irregular,3,151,943,894,0.1380255941499086,0.1444976076555024,3.9286,0.14118747078073865
23,semiregular,3,682,146,164,0.8236714975845411,0.806146572104019,0.9868,0.8148148148148149
24,regular,1,872,24,227,0.9732142857142857,0.7934485896269335,0.8999,0.8741854636591478
24,irregular,1,203,757,699,0.21145833333333333,0.22505543237250555,3.3910,0.2180451127819549
24,semiregular,1,755,107,106,0.8758700696055685,0.8768873403019745,1.0311,0.8763784097504352
